entry_date,ticker,sizing_position_pct,dd_scalar,overlay_multiplier,fatigue_mult,congestion_mult,final_position_pct,blocked,block_reason,original_pct,scale_factor,phase1_net_pnl,phase3_scaled_pnl
2024-04-19,CSCO,0.06078677499318901,1.0,2.2569090454283014e-06,2.2569090454283014e-06,1.0,1.3719022232454315e-07,False,,0.05,2.743804446490863e-06,-5.639863536357453,-1.547468264865926e-05
2024-04-22,QCOM,0.04028515488320654,1.0,1.9183726885918517e-06,1.9183726885918517e-06,1.0,7.72819408836361e-08,False,,0.05,1.5456388176727218e-06,78.8846917625886,0.00012192724170840454
2024-04-22,PG,0.07961689189078508,1.0,1.6306167852642162e-06,1.6306167852642162e-06,1.0,1.2982464030768062e-07,False,,0.05,2.5964928061536124e-06,24.21860839139419,6.288344246330653e-05
2024-04-22,TMO,0.051971088111807166,1.0,1.3860242674690326e-06,1.3860242674690326e-06,1.0,7.203318932973607e-08,False,,0.05,1.4406637865947215e-06,28.5268003385494,4.109752819516616e-05
2024-04-24,CAT,0.04239835075242446,1.0,1.1781206273875355e-06,1.1781206273875355e-06,1.0,4.995037158864309e-08,False,,0.05,9.990074317728617e-07,-10.524659214905109,-1.0514212772566936e-05
2024-04-24,MA,0.06338692397467084,1.0,1.0014025332294452e-06,1.0014025332294452e-06,1.0,6.347582624185763e-08,False,,0.05,1.2695165248371524e-06,-9.842501285648078,-1.2495218027861153e-05
2024-04-24,CVX,0.0705083284947736,1.0,8.511921532061706e-07,8.511921532061706e-07,1.0,6.001613595043434e-08,False,,0.05,1.2003227190086866e-06,6.720543696596939,8.066821283115929e-06
2024-04-24,AMGN,0.05447433063498824,1.0,7.235133302474495e-07,7.235133302474495e-07,1.0,3.9412904370720996e-08,False,,0.05,7.882580874144199e-07,73.7426378807119,5.8128230696744114e-05
2024-04-26,V,0.06251899487824131,1.0,6.149863307491898e-07,6.149863307491898e-07,1.0,3.8448327262297016e-08,False,,0.05,7.689665452459403e-07,12.769564942738514,9.819368238311309e-06
2024-04-29,TXN,0.0461495243495673,1.0,5.227383811368114e-07,5.227383811368114e-07,1.0,2.412412764872667e-08,False,,0.05,4.824825529745334e-07,55.61119897424732,2.6831433255069602e-05
2024-05-01,QQQ,0.05623445035671906,1.0,4.4432762391632963e-07,4.4432762391632963e-07,1.0,2.4986519709241776e-08,False,,0.05,4.997303941848355e-07,36.42329432625508,1.8201827231169735e-05
2024-05-01,JPM,0.051593713744147666,1.0,3.776784803788402e-07,3.776784803788402e-07,1.0,1.9485835403990574e-08,False,,0.05,3.8971670807981146e-07,11.776701278450272,4.589577254276947e-06
2024-05-02,PEP,0.052806361979387914,1.0,3.210267083275653e-07,3.210267083275653e-07,1.0,1.6952252564996797e-08,False,,0.05,3.390450512999359e-07,13.319925555296027,4.516054843206669e-06
2024-05-06,ISRG,0.04351354172077994,1.0,2.7287270210063497e-07,2.7287270210063497e-07,1.0,1.1873657707317936e-08,False,,0.05,2.374731541463587e-07,19.45257187394481,4.619463599164417e-06
2024-05-09,XOM,0.04917573979128757,1.0,2.3194179676888638e-07,2.3194179676888638e-07,1.0,1.1405909444630461e-08,False,,0.05,2.2811818889260922e-07,-10.785503543673071,-2.4603695346775196e-06
2024-05-09,NFLX,0.03584554641201996,1.0,1.9715052723690007e-07,1.9715052723690007e-07,1.0,7.0669683742245065e-09,False,,0.05,1.4133936748449011e-07,33.096849280394345,4.677887743020439e-06
2024-05-10,UNH,0.07453927085528823,1.0,1.6757794818467175e-07,1.6757794818467175e-07,1.0,1.2491138069110705e-08,False,,0.05,2.498227613822141e-07,-29.773717321712954,-7.43815227792379e-06
2024-05-13,HD,0.05520571962175939,1.0,1.4244125590145984e-07,1.4244125590145984e-07,1.0,7.863572035867272e-09,False,,0.05,1.5727144071734544e-07,-20.415991679672015,-3.210852425135355e-06
2024-05-13,COST,0.057981492377062405,1.0,1.210750675273431e-07,1.210750675273431e-07,1.0,7.02011310488896e-09,False,,0.05,1.404022620977792e-07,14.535183427735817,2.0407726332602608e-06
2024-05-13,SPY,0.09025600937510272,1.0,1.0291380736493494e-07,1.0291380736493494e-07,1.0,9.288589562357084e-09,False,,0.05,1.8577179124714168e-07,5.3356521484936446,9.912136570973243e-07
2024-05-14,WFC,0.05419905005209685,1.0,8.74767362990525e-08,8.74767362990525e-08,1.0,4.741156009066424e-09,False,,0.05,9.482312018132847e-08,-25.80516939738477,-2.4469266790677556e-06
2024-05-14,MRK,0.05917993866711505,1.0,7.435522586529686e-08,7.435522586529686e-08,1.0,4.4003377062877545e-09,False,,0.05,8.800675412575509e-08,-10.116736095482258,-8.903411061102586e-07
2024-05-16,AXP,0.05762298454768164,1.0,6.32019420132579e-08,6.32019420132579e-08,1.0,3.6418845280134314e-09,False,,0.05,7.283769056026863e-08,-17.136295955322268,-1.2481682221429462e-06
2024-05-17,ORCL,0.05864989725655384,1.0,5.3721650683513644e-08,5.3721650683513644e-08,1.0,3.1507692930405507e-09,False,,0.05,6.301538586081102e-08,3.1849295487866707,2.0069956445629077e-07
2024-05-20,PYPL,0.03836055601846664,1.0,4.566340305878214e-08,4.566340305878214e-08,1.0,1.7516735310302332e-09,False,,0.05,3.503347062060466e-08,19.448079999295604,6.813337392824917e-07
2024-05-21,BAC,0.05092653103921989,1.0,3.8813892544453665e-08,3.8813892544453665e-08,1.0,1.976656903418065e-09,False,,0.05,3.9533138068361295e-08,9.978464907805868,3.9448003091058744e-07
2024-05-22,WMT,0.06578556451911244,1.0,3.2991808618376695e-08,3.2991808618376695e-08,1.0,2.17038475446643e-09,False,,0.05,4.34076950893286e-08,14.462580310664151,6.277872763302367e-07
2024-05-24,DIS,0.04394087590437536,1.0,2.804303733672242e-08,2.804303733672242e-08,1.0,1.2322356235946846e-09,False,,0.05,2.464471247189369e-08,-2.7475263059296333,-6.771199581860004e-08
2024-05-28,QQQ,0.08487500418112998,1.0,2.3836581708458482e-08,2.3836581708458482e-08,1.0,2.02312997216926e-09,False,,0.05,4.04625994433852e-08,22.75115310999158,9.205707951647167e-07
2024-05-29,PFE,0.040491496262103494,1.0,2.0261094468843055e-08,2.0261094468843055e-08,1.0,8.204020309512843e-10,False,,0.05,1.6408040619025684e-08,-24.420959857875104,-4.007001013036104e-07
2024-05-30,CVX,0.07432442737788492,1.0,1.7221930326272172e-08,1.7221930326272172e-08,1.0,1.28001010984201e-09,False,,0.05,2.56002021968402e-08,-12.413914789289295,-3.1779872866015084e-07
2024-05-30,MSFT,0.05686379749545666,1.0,1.4638640744024656e-08,1.4638640744024656e-08,1.0,8.324087028769591e-10,False,,0.05,1.664817405753918e-08,27.023858383523667,4.498978980751914e-07
2024-05-31,TMO,0.058453923903941475,1.0,1.2442844643523188e-08,1.2442844643523188e-08,1.0,7.273330939410702e-10,False,,0.05,1.4546661878821403e-08,-6.7197055875449365,-9.77492851072431e-08
2024-05-31,GE,0.050674239944164395,1.0,1.0576417963648055e-08,1.0576417963648055e-08,1.0,5.359519416396721e-10,False,,0.05,1.0719038832793442e-08,-0.7214283897668273,-7.733018924990264e-09
2024-06-03,PEP,0.06409079139186274,1.0,8.989955224691926e-09,8.989955224691926e-09,1.0,5.761733449279168e-10,False,,0.05,1.1523466898558335e-08,-13.681228761159968,-1.5765518676083115e-07
2024-06-04,CAT,0.040889641102945046,1.0,7.641461907681446e-09,7.641461907681446e-09,1.0,3.1245663490692013e-10,False,,0.05,6.249132698138402e-09,-13.638894984897089,-8.523126461659627e-08
2024-06-04,MA,0.07331771841607625,1.0,6.495242566018078e-09,6.495242566018078e-09,1.0,4.76216365499426e-10,False,,0.05,9.524327309988518e-09,17.27327064323683,1.645162833202035e-07
2024-06-04,ISRG,0.041778311437938226,1.0,5.520956136706445e-09,5.520956136706445e-09,1.0,2.3065622491451812e-10,False,,0.05,4.613124498290362e-09,37.49081635548848,1.729498033904089e-07
2024-06-07,AVGO,0.039551956594059946,1.0,4.692812693996018e-09,4.692812693996018e-09,1.0,1.8560992397698404e-10,False,,0.05,3.7121984795396805e-09,74.17231347091683,2.75342349290678e-07
2024-06-10,NFLX,0.03893023673482212,1.0,3.98889077324327e-09,3.98889077324327e-09,1.0,1.5528846211170815e-10,False,,0.05,3.1057692422341628e-09,27.730767431513,8.612536455234194e-08
2024-06-11,KO,0.1,1.0,3.3905571683590097e-09,3.3905571683590097e-09,1.0,3.39055716835901e-10,False,,0.05,6.78111433671802e-09,-0.0407912467493813,-2.766101081448319e-10
2024-06-12,WFC,0.05198346211531087,1.0,2.8819735486962372e-09,2.8819735486962372e-09,1.0,1.4981496278597888e-10,False,,0.05,2.9962992557195774e-09,24.338249047675824,7.292467750706879e-08
2024-06-12,GS,0.056539515096332094,1.0,2.449677571902953e-09,2.449677571902953e-09,1.0,1.3850358205775316e-10,False,,0.05,2.770071641155063e-09,14.8545055480079,4.114804456191723e-08
2024-06-13,PG,0.06979066463409332,1.0,2.08222594721974e-09,2.08222594721974e-09,1.0,1.453199327748202e-10,False,,0.05,2.9063986554964036e-09,-2.9722435669615583,-8.638524706824908e-09
2024-06-18,CAT,0.04906604672726266,1.0,1.7698920107278582e-09,1.7698920107278582e-09,1.0,8.684160410058196e-11,False,,0.05,1.7368320820116392e-09,3.7997025494313306,6.599445289953751e-09
2024-06-18,ABBV,0.051911067389615526,1.0,1.5044081536075282e-09,1.5044081536075282e-09,1.0,7.809543304340747e-11,False,,0.05,1.5619086608681493e-09,-11.195068833129705,-1.748567496948037e-08
2024-06-21,TSLA,0.026562815417275003,1.0,1.278746886157478e-09,1.278746886157478e-09,1.0,3.396711750241626e-11,False,,0.05,6.793423500483251e-10,163.57104621603128,1.1112073893626188e-07
2024-06-21,SPY,0.1,1.0,1.0869348754383168e-09,1.0869348754383168e-09,1.0,1.0869348754383168e-10,False,,0.05,2.1738697508766336e-09,12.202230207288949,2.652605914085856e-08
2024-06-21,XOM,0.046199723900134146,1.0,9.238946274692239e-10,9.238946274692239e-10,1.0,4.2683676701895434e-11,False,,0.05,8.536735340379086e-10,9.03935493925276,7.716658076414929e-09
2024-06-24,MRK,0.06561593728149866,1.0,7.853104833088764e-10,7.853104833088764e-10,1.0,5.152888341929863e-11,False,,0.05,1.0305776683859727e-09,-15.408561504890551,-1.5879719388891957e-08
2024-06-25,HD,0.06335859053227377,1.0,6.675139330170055e-10,6.675139330170055e-10,1.0,4.229274195661207e-11,False,,0.05,8.458548391322414e-10,20.701594044363155,1.7510543500175765e-08
2024-06-25,BAC,0.06724750435292254,1.0,5.673868042066488e-10,5.673868042066488e-10,1.0,3.815534658567742e-11,False,,0.05,7.631069317135484e-10,36.98055741181814,2.8220119699589262e-08
2024-06-27,TMO,0.05513129919867895,1.0,4.822787724734212e-10,4.822787724734212e-10,1.0,2.6588655302403795e-11,False,,0.05,5.317731060480759e-10,-6.487301361599132,-3.4497723949274825e-09
2024-06-28,GE,0.044305393543322795,1.0,4.099369732557534e-10,4.099369732557534e-10,1.0,1.8162418928054747e-11,False,,0.05,3.632483785610949e-10,-2.605837086958903,-9.465660966321883e-10
2024-06-28,GOOGL,0.057093294314001744,1.0,3.484463828584694e-10,3.484463828584694e-10,1.0,1.9893951889187927e-11,False,,0.05,3.9787903778375855e-10,-17.956091297009362,-7.144352327611406e-09
2024-07-01,PYPL,0.05370282634619205,1.0,2.9617941432746875e-10,2.9617941432746875e-10,1.0,1.590567165494492e-11,False,,0.05,3.1811343309889835e-10,13.28152241752974,4.2250306930203654e-09
2024-07-03,BRK-B,0.09494525540000112,1.0,2.5175250772946356e-10,2.5175250772946356e-10,1.0,2.3902706143964673e-11,False,,0.05,4.780541228792935e-10,35.45386281789925,1.6948865292093623e-08
2024-07-03,CVX,0.0577958515879055,1.0,2.139896038144684e-10,2.139896038144684e-10,1.0,1.2367711383415713e-11,False,,0.05,2.4735422766831424e-10,-9.489108798452952,-2.347171178101935e-09
2024-07-05,QQQ,0.1,1.0,1.8189116879341327e-10,1.8189116879341327e-10,1.0,1.8189116879341327e-11,False,,0.05,3.6378233758682654e-10,-33.80534598605898,-1.2297787785739979e-08
2024-07-05,V,0.08968630846506681,1.0,1.5460743796325005e-10,1.5460743796325005e-10,1.0,1.3866170372165725e-11,False,,0.05,2.773234074433145e-10,-30.036963016511898,-8.329952932987899e-09
2024-07-08,PEP,0.06838948582504041,1.0,1.3141632226876254e-10,1.3141632226876254e-10,1.0,8.987494708978478e-12,False,,0.05,1.7974989417956954e-10,25.20068378522244,4.529820243646528e-09
2024-07-09,BA,0.06783596652405673,1.0,1.1170386837733304e-10,1.1170386837733304e-10,1.0,7.577539875852402e-12,False,,0.05,1.5155079751704803e-10,3.4068508388444494,5.163109616485004e-10
2024-07-09,KO,0.07616615063127646,1.0,9.494827146738771e-11,9.494827146738771e-11,1.0,7.231844346764382e-12,False,,0.05,1.4463688693528762e-10,32.99456093634569,4.772230579629689e-09
