date,ticker,signal,confidence,signal_source,sector,n_matches,raw_prob,mean_7d_return
2024-05-30,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-05-31,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-03,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-04,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-05,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-06,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-07,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-10,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-11,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-12,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-13,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-14,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-17,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-18,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-20,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-21,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-24,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-25,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-26,ADBE,HOLD,0.53289,KNN,Tech,3,0.5,0.0
2024-06-27,ADBE,HOLD,0.599257,KNN,Tech,11,0.636364,0.3003
2024-06-28,ADBE,HOLD,0.596975,KNN,Tech,19,0.631579,0.9743
2024-07-01,ADBE,HOLD,0.53289,KNN,Tech,7,0.5,0.0
2024-07-02,ADBE,HOLD,0.510385,KNN,Tech,11,0.454545,0.2794
2024-07-03,ADBE,HOLD,0.53289,KNN,Tech,7,0.5,0.0
2024-07-05,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-08,ADBE,HOLD,0.537927,KNN,Tech,49,0.510204,0.489
2024-07-09,ADBE,HOLD,0.543166,KNN,Tech,48,0.520833,0.1051
2024-07-10,ADBE,HOLD,0.495728,KNN,Tech,40,0.425,0.0681
2024-07-11,ADBE,HOLD,0.539218,KNN,Tech,39,0.512821,0.8803
2024-07-12,ADBE,HOLD,0.553989,KNN,Tech,35,0.542857,0.7329
2024-07-15,ADBE,HOLD,0.48601,KNN,Tech,37,0.405405,-0.6969
2024-07-16,ADBE,HOLD,0.468665,KNN,Tech,27,0.37037,-0.8773
2024-07-17,ADBE,HOLD,0.53289,KNN,Tech,8,0.5,0.0
2024-07-18,ADBE,HOLD,0.558333,KNN,Tech,29,0.551724,0.6912
2024-07-19,ADBE,HOLD,0.53289,KNN,Tech,26,0.5,1.0369
2024-07-22,ADBE,HOLD,0.53289,KNN,Tech,20,0.5,0.2366
2024-07-23,ADBE,HOLD,0.462134,KNN,Tech,14,0.357143,1.0723
2024-07-24,ADBE,HOLD,0.53289,KNN,Tech,4,0.5,0.0
2024-07-25,ADBE,HOLD,0.427145,KNN,Tech,14,0.285714,0.0389
2024-07-26,ADBE,HOLD,0.53289,KNN,Tech,9,0.5,0.0
2024-07-29,ADBE,HOLD,0.544631,KNN,Tech,21,0.52381,-0.0821
2024-07-30,ADBE,HOLD,0.547978,KNN,Tech,49,0.530612,0.5283
2024-07-31,ADBE,HOLD,0.577863,KNN,Tech,49,0.591837,0.6652
2024-08-01,ADBE,HOLD,0.479445,KNN,Tech,51,0.392157,-0.4639
2024-08-02,ADBE,HOLD,0.559051,KNN,Tech,47,0.553191,-0.1882
2024-08-05,ADBE,HOLD,0.53289,KNN,Tech,7,0.5,0.0
2024-08-06,ADBE,HOLD,0.48333,KNN,Tech,10,0.4,-0.0831
2024-08-07,ADBE,HOLD,0.450412,KNN,Tech,15,0.333333,-0.3016
2024-08-08,ADBE,HOLD,0.59383,KNN,Tech,16,0.625,-0.852
2024-08-09,ADBE,HOLD,0.577413,KNN,Tech,44,0.590909,0.3527
2024-08-12,ADBE,HOLD,0.509311,KNN,Tech,42,0.452381,0.1978
2024-08-13,ADBE,HOLD,0.547387,KNN,Tech,51,0.529412,-0.0189
2024-08-14,ADBE,HOLD,0.604343,KNN,Tech,51,0.647059,0.6054
2024-08-15,ADBE,HOLD,0.551833,KNN,Tech,13,0.538462,1.1923
2024-08-16,ADBE,HOLD,0.386129,KNN,Tech,15,0.2,-1.9121
2024-08-19,ADBE,HOLD,0.60756,KNN,Tech,26,0.653846,0.7534
2024-08-20,ADBE,HOLD,0.508617,KNN,Tech,51,0.45098,-0.3652
2024-08-21,ADBE,HOLD,0.585592,KNN,Tech,51,0.607843,0.6546
2024-08-22,ADBE,HOLD,0.576118,KNN,Tech,51,0.588235,0.9888
2024-08-23,ADBE,HOLD,0.508617,KNN,Tech,51,0.45098,-0.7421
2024-08-26,ADBE,HOLD,0.566588,KNN,Tech,51,0.568627,0.4846
2024-08-27,ADBE,HOLD,0.489163,KNN,Tech,51,0.411765,-0.4971
2024-08-28,ADBE,HOLD,0.557009,KNN,Tech,51,0.54902,0.3713
2024-08-29,ADBE,HOLD,0.518337,KNN,Tech,51,0.470588,0.1023
2024-08-30,ADBE,HOLD,0.53773,KNN,Tech,51,0.509804,0.8797
2024-09-03,ADBE,HOLD,0.528044,KNN,Tech,51,0.490196,0.9332
2024-09-04,ADBE,HOLD,0.53773,KNN,Tech,51,0.509804,0.2243
2024-09-05,ADBE,HOLD,0.508617,KNN,Tech,51,0.45098,0.0323
2024-09-06,ADBE,HOLD,0.528044,KNN,Tech,51,0.490196,-0.0617
2024-09-09,ADBE,HOLD,0.604343,KNN,Tech,51,0.647059,0.6505
2024-09-10,ADBE,HOLD,0.595002,KNN,Tech,51,0.627451,0.5211
2024-09-11,ADBE,HOLD,0.53773,KNN,Tech,51,0.509804,-0.5968
2024-09-12,ADBE,HOLD,0.585592,KNN,Tech,51,0.607843,0.2555
2024-09-13,ADBE,HOLD,0.462134,KNN,Tech,14,0.357143,-1.0013
2024-09-16,ADBE,HOLD,0.571611,KNN,Tech,19,0.578947,0.3593
2024-09-17,ADBE,HOLD,0.53289,KNN,Tech,2,0.5,0.0
2024-09-18,ADBE,HOLD,0.540367,KNN,Tech,33,0.515152,0.8077
2024-09-19,ADBE,HOLD,0.53289,KNN,Tech,3,0.5,0.0
2024-09-20,ADBE,HOLD,0.560207,KNN,Tech,45,0.555556,-0.3658
2024-09-23,ADBE,HOLD,0.516394,KNN,Tech,15,0.466667,-1.1182
2024-09-24,ADBE,HOLD,0.588379,KNN,Tech,44,0.613636,1.4333
2024-09-25,ADBE,HOLD,0.548618,KNN,Tech,47,0.531915,0.5089
2024-09-26,ADBE,HOLD,0.567953,KNN,Tech,42,0.571429,-0.5029
2024-09-27,ADBE,HOLD,0.571611,KNN,Tech,38,0.578947,0.2049
2024-09-30,ADBE,HOLD,0.581809,KNN,Tech,40,0.6,1.5433
2024-10-01,ADBE,HOLD,0.627155,KNN,Tech,23,0.695652,0.537
2024-10-02,ADBE,HOLD,0.581809,KNN,Tech,25,0.6,3.0229
2024-10-03,ADBE,HOLD,0.53289,KNN,Tech,38,0.5,-1.3531
2024-10-04,ADBE,HOLD,0.502686,KNN,Tech,41,0.439024,-1.394
2024-10-07,ADBE,HOLD,0.590977,KNN,Tech,21,0.619048,0.3563
2024-10-08,ADBE,HOLD,0.606289,KNN,Tech,43,0.651163,1.4544
2024-10-09,ADBE,HOLD,0.5636,KNN,Tech,48,0.5625,0.3872
2024-10-10,ADBE,HOLD,0.600989,KNN,Tech,50,0.64,1.2395
2024-10-11,ADBE,HOLD,0.493769,KNN,Tech,38,0.421053,-0.732
2024-10-14,ADBE,HOLD,0.577863,KNN,Tech,49,0.591837,0.8868
2024-10-15,ADBE,HOLD,0.53773,KNN,Tech,51,0.509804,-0.3973
2024-10-16,ADBE,HOLD,0.558777,KNN,Tech,38,0.552632,0.0499
2024-10-17,ADBE,HOLD,0.538375,KNN,Tech,45,0.511111,-0.53
2024-10-18,ADBE,HOLD,0.50813,KNN,Tech,40,0.45,-0.0828
2024-10-21,ADBE,HOLD,0.514782,KNN,Tech,41,0.463415,-0.189
2024-10-22,ADBE,HOLD,0.446322,KNN,Tech,40,0.325,-1.7657
2024-10-23,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-10-24,ADBE,HOLD,0.53289,KNN,Tech,2,0.5,0.0
2024-10-25,ADBE,HOLD,0.53289,KNN,Tech,1,0.5,0.0
2024-10-28,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-10-29,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-10-30,ADBE,HOLD,0.53289,KNN,Tech,1,0.5,0.0
2024-10-31,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-11-01,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-11-04,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-11-05,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-11-06,ADBE,HOLD,0.53289,KNN,Tech,2,0.5,0.0
2024-11-07,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-11-08,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-11-11,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-11-12,ADBE,HOLD,0.53289,KNN,Tech,2,0.5,0.0
2024-11-13,ADBE,HOLD,0.53289,KNN,Tech,2,0.5,0.0
2024-11-14,ADBE,HOLD,0.53289,KNN,Tech,8,0.5,0.0
2024-11-15,ADBE,HOLD,0.53289,KNN,Tech,2,0.5,0.0
2024-11-18,ADBE,HOLD,0.53289,KNN,Tech,1,0.5,0.0
2024-11-19,ADBE,HOLD,0.53289,KNN,Tech,2,0.5,0.0
2024-11-20,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-11-21,ADBE,HOLD,0.53289,KNN,Tech,1,0.5,0.0
2024-11-22,ADBE,HOLD,0.53289,KNN,Tech,2,0.5,0.0
2024-11-25,ADBE,HOLD,0.53289,KNN,Tech,4,0.5,0.0
2024-11-26,ADBE,HOLD,0.53289,KNN,Tech,6,0.5,0.0
2024-11-27,ADBE,HOLD,0.53289,KNN,Tech,2,0.5,0.0
2024-11-29,ADBE,HOLD,0.53289,KNN,Tech,6,0.5,0.0
2024-12-02,ADBE,HOLD,0.53289,KNN,Tech,8,0.5,0.0
2024-12-03,ADBE,HOLD,0.53289,KNN,Tech,3,0.5,0.0
2024-12-04,ADBE,HOLD,0.522138,KNN,Tech,23,0.478261,-1.2443
2024-12-05,ADBE,HOLD,0.581809,KNN,Tech,20,0.6,1.343
2024-12-06,ADBE,HOLD,0.48333,KNN,Tech,10,0.4,-2.2418
2024-12-09,ADBE,HOLD,0.561805,KNN,Tech,34,0.558824,0.0325
2024-12-10,ADBE,HOLD,0.5728,KNN,Tech,43,0.581395,0.5713
2024-12-11,ADBE,HOLD,0.576118,KNN,Tech,51,0.588235,0.8859
2024-12-12,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-12-13,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-12-16,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-12-17,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-12-18,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-12-19,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-12-20,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-12-23,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-12-24,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-12-26,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-12-27,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-12-30,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-12-31,ADBE,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-01-02,CRM,HOLD,0.604343,KNN,Tech,17,0.647059,0.6387
2024-01-03,CRM,HOLD,0.510385,KNN,Tech,11,0.454545,1.0514
2024-01-04,CRM,HOLD,0.553406,KNN,Tech,24,0.541667,1.0669
2024-01-05,CRM,HOLD,0.604343,KNN,Tech,51,0.647059,1.7889
2024-01-08,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-01-09,CRM,HOLD,0.620713,KNN,Tech,22,0.681818,1.5212
2024-01-10,CRM,HOLD,0.589219,KNN,Tech,13,0.615385,-0.0302
2024-01-11,CRM,HOLD,0.487002,KNN,Tech,27,0.407407,-1.533
2024-01-12,CRM,HOLD,0.523732,KNN,Tech,27,0.481481,0.0002
2024-01-16,CRM,HOLD,0.555263,KNN,Tech,22,0.545455,1.0264
2024-01-17,CRM,HOLD,0.53289,KNN,Tech,12,0.5,0.0235
2024-01-18,CRM,HOLD,0.613609,KNN,Tech,51,0.666667,1.0673
2024-01-19,CRM,HOLD,0.599257,KNN,Tech,11,0.636364,1.8011
2024-01-22,CRM,HOLD,0.557009,KNN,Tech,51,0.54902,0.808
2024-01-23,CRM,HOLD,0.560207,KNN,Tech,45,0.555556,0.7429
2024-01-24,CRM,HOLD,0.545217,KNN,Tech,40,0.525,-0.3758
2024-01-25,CRM,HOLD,0.456065,KNN,Tech,29,0.344828,-1.1679
2024-01-26,CRM,HOLD,0.528044,KNN,Tech,51,0.490196,-0.1093
2024-01-29,CRM,HOLD,0.513852,KNN,Tech,13,0.461538,0.3841
2024-01-30,CRM,HOLD,0.50813,KNN,Tech,40,0.45,-0.2618
2024-01-31,CRM,HOLD,0.517426,KNN,Tech,32,0.46875,-0.4664
2024-02-01,CRM,HOLD,0.613609,KNN,Tech,51,0.666667,0.932
2024-02-02,CRM,HOLD,0.566588,KNN,Tech,51,0.568627,-0.1057
2024-02-05,CRM,HOLD,0.53773,KNN,Tech,51,0.509804,-0.4123
2024-02-06,CRM,HOLD,0.566588,KNN,Tech,51,0.568627,0.5739
2024-02-07,CRM,HOLD,0.547387,KNN,Tech,51,0.529412,-0.4677
2024-02-08,CRM,HOLD,0.460062,KNN,Tech,51,0.352941,-1.5686
2024-02-09,CRM,HOLD,0.557009,KNN,Tech,51,0.54902,0.3666
2024-02-12,CRM,HOLD,0.528044,KNN,Tech,51,0.490196,-0.1389
2024-02-13,CRM,HOLD,0.547387,KNN,Tech,51,0.529412,0.0926
2024-02-14,CRM,HOLD,0.596044,KNN,Tech,27,0.62963,0.7644
2024-02-15,CRM,HOLD,0.508617,KNN,Tech,51,0.45098,-0.6694
2024-02-16,CRM,HOLD,0.585592,KNN,Tech,51,0.607843,0.2613
2024-02-20,CRM,HOLD,0.640894,KNN,Tech,51,0.72549,1.31
2024-02-21,CRM,HOLD,0.576118,KNN,Tech,51,0.588235,0.4877
2024-02-22,CRM,HOLD,0.450412,KNN,Tech,21,0.333333,-0.6392
2024-02-23,CRM,HOLD,0.604343,KNN,Tech,51,0.647059,0.2191
2024-02-26,CRM,HOLD,0.603443,KNN,Tech,31,0.645161,0.4384
2024-02-27,CRM,HOLD,0.557009,KNN,Tech,51,0.54902,-0.1335
2024-02-28,CRM,HOLD,0.604343,KNN,Tech,51,0.647059,0.3983
2024-02-29,CRM,HOLD,0.540367,KNN,Tech,33,0.515152,0.0966
2024-03-01,CRM,HOLD,0.53289,KNN,Tech,9,0.5,0.0
2024-03-04,CRM,HOLD,0.644468,KNN,Tech,15,0.733333,2.3746
2024-03-05,CRM,HOLD,0.53289,KNN,Tech,5,0.5,0.0
2024-03-06,CRM,HOLD,0.53289,KNN,Tech,2,0.5,0.0
2024-03-07,CRM,HOLD,0.462134,KNN,Tech,14,0.357143,-1.0407
2024-03-08,CRM,HOLD,0.566588,KNN,Tech,51,0.568627,0.7099
2024-03-11,CRM,HOLD,0.585592,KNN,Tech,51,0.607843,0.5454
2024-03-12,CRM,HOLD,0.581809,KNN,Tech,10,0.6,1.3811
2024-03-13,CRM,HOLD,0.604343,KNN,Tech,51,0.647059,1.4649
2024-03-14,CRM,HOLD,0.498889,KNN,Tech,51,0.431373,-1.6345
2024-03-15,CRM,HOLD,0.576118,KNN,Tech,51,0.588235,0.9142
2024-03-18,CRM,HOLD,0.585592,KNN,Tech,51,0.607843,0.3154
2024-03-19,CRM,HOLD,0.595002,KNN,Tech,51,0.627451,1.0297
2024-03-20,CRM,HOLD,0.585592,KNN,Tech,51,0.607843,0.7857
2024-03-21,CRM,HOLD,0.622793,KNN,Tech,51,0.686275,1.4388
2024-03-22,CRM,HOLD,0.585592,KNN,Tech,51,0.607843,0.6554
2024-03-25,CRM,HOLD,0.585592,KNN,Tech,51,0.607843,-0.0601
2024-03-26,CRM,HOLD,0.585592,KNN,Tech,51,0.607843,0.0605
2024-03-27,CRM,HOLD,0.557009,KNN,Tech,51,0.54902,0.8065
2024-03-28,CRM,HOLD,0.479445,KNN,Tech,51,0.392157,-0.514
2024-04-01,CRM,HOLD,0.528044,KNN,Tech,51,0.490196,0.1069
2024-04-02,CRM,HOLD,0.566588,KNN,Tech,51,0.568627,0.6416
2024-04-03,CRM,HOLD,0.604343,KNN,Tech,51,0.647059,1.2784
2024-04-04,CRM,HOLD,0.518337,KNN,Tech,51,0.470588,-0.5734
2024-04-05,CRM,HOLD,0.595002,KNN,Tech,51,0.627451,1.3047
2024-04-08,CRM,HOLD,0.576118,KNN,Tech,51,0.588235,0.5137
2024-04-09,CRM,HOLD,0.613609,KNN,Tech,51,0.666667,1.1149
2024-04-10,CRM,HOLD,0.604343,KNN,Tech,51,0.647059,1.0251
2024-04-11,CRM,HOLD,0.518337,KNN,Tech,51,0.470588,-0.4139
2024-04-12,CRM,HOLD,0.6498,KNN,Tech,51,0.745098,1.4913
2024-04-15,CRM,HOLD,0.53289,KNN,Tech,6,0.5,0.0
2024-04-16,CRM,HOLD,0.53289,KNN,Tech,24,0.5,-0.6763
2024-04-17,CRM,HOLD,0.528044,KNN,Tech,51,0.490196,-0.4957
2024-04-18,CRM,HOLD,0.543166,KNN,Tech,48,0.520833,-0.3452
2024-04-19,CRM,HOLD,0.59522,KNN,Tech,43,0.627907,0.8613
2024-04-22,CRM,HOLD,0.554294,KNN,Tech,46,0.543478,0.1184
2024-04-23,CRM,HOLD,0.588379,KNN,Tech,44,0.613636,0.7523
2024-04-24,CRM,HOLD,0.599257,KNN,Tech,44,0.636364,0.9378
2024-04-25,CRM,HOLD,0.521112,KNN,Tech,42,0.47619,0.7177
2024-04-26,CRM,HOLD,0.625602,KNN,Tech,39,0.692308,2.3934
2024-04-29,CRM,HOLD,0.514782,KNN,Tech,41,0.463415,0.2669
2024-04-30,CRM,HOLD,0.458612,KNN,Tech,20,0.35,-3.0842
2024-05-01,CRM,HOLD,0.543612,KNN,Tech,23,0.521739,0.2142
2024-05-02,CRM,HOLD,0.562379,KNN,Tech,25,0.56,1.462
2024-05-03,CRM,HOLD,0.53289,KNN,Tech,30,0.5,0.4027
2024-05-06,CRM,HOLD,0.578228,KNN,Tech,27,0.592593,0.7872
2024-05-07,CRM,HOLD,0.561805,KNN,Tech,34,0.558824,0.9952
2024-05-08,CRM,HOLD,0.579508,KNN,Tech,42,0.595238,0.6193
2024-05-09,CRM,HOLD,0.503753,KNN,Tech,34,0.441176,-0.4042
2024-05-10,CRM,HOLD,0.487377,KNN,Tech,49,0.408163,-0.6057
2024-05-13,CRM,HOLD,0.460062,KNN,Tech,51,0.352941,-1.7809
2024-05-14,CRM,HOLD,0.518337,KNN,Tech,51,0.470588,0.0635
2024-05-15,CRM,HOLD,0.581809,KNN,Tech,50,0.6,0.9105
2024-05-16,CRM,HOLD,0.562379,KNN,Tech,50,0.56,0.2183
2024-05-17,CRM,HOLD,0.566588,KNN,Tech,51,0.568627,-0.0118
2024-05-20,CRM,HOLD,0.543166,KNN,Tech,48,0.520833,0.0976
2024-05-21,CRM,HOLD,0.53863,KNN,Tech,43,0.511628,0.0375
2024-05-22,CRM,HOLD,0.506547,KNN,Tech,47,0.446809,0.0902
2024-05-23,CRM,HOLD,0.550484,KNN,Tech,28,0.535714,0.6519
2024-05-24,CRM,HOLD,0.53289,KNN,Tech,8,0.5,0.0
2024-05-28,CRM,HOLD,0.53289,KNN,Tech,8,0.5,0.0
2024-05-29,CRM,HOLD,0.53289,KNN,Tech,5,0.5,0.0
2024-05-30,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-05-31,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-03,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-04,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-05,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-06,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-07,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-10,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-11,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-12,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-13,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-14,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-17,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-18,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-20,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-21,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-24,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-25,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-26,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-27,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-06-28,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-01,CRM,HOLD,0.53289,KNN,Tech,2,0.5,0.0
2024-07-02,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-03,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-05,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-08,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-09,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-10,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-11,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-12,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-15,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-16,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-17,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-18,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-19,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-22,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-23,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-24,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-25,CRM,HOLD,0.53289,KNN,Tech,2,0.5,0.0
2024-07-26,CRM,HOLD,0.53289,KNN,Tech,2,0.5,0.0
2024-07-29,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-30,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-07-31,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-08-01,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-08-02,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-08-05,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-08-06,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-08-07,CRM,HOLD,0.53773,KNN,Tech,51,0.509804,0.5635
2024-08-08,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-08-09,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-08-12,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-08-13,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-08-14,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-08-15,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-08-16,CRM,HOLD,0.53289,KNN,Tech,3,0.5,0.0
2024-08-19,CRM,HOLD,0.53289,KNN,Tech,5,0.5,0.0
2024-08-20,CRM,HOLD,0.53289,KNN,Tech,1,0.5,0.0
2024-08-21,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-08-22,CRM,HOLD,0.635761,KNN,Tech,14,0.714286,1.2911
2024-08-23,CRM,HOLD,0.53289,KNN,Tech,9,0.5,0.0
2024-08-26,CRM,BUY,0.667063,KNN,Tech,37,0.783784,1.2565
2024-08-27,CRM,HOLD,0.57006,KNN,Tech,33,0.575758,0.0938
2024-08-28,CRM,HOLD,0.4975,KNN,Tech,21,0.428571,-0.8153
2024-08-29,CRM,HOLD,0.53289,KNN,Tech,16,0.5,0.9336
2024-08-30,CRM,HOLD,0.53289,KNN,Tech,2,0.5,0.0
2024-09-03,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-09-04,CRM,HOLD,0.53289,KNN,Tech,2,0.5,0.0
2024-09-05,CRM,HOLD,0.53289,KNN,Tech,1,0.5,0.0
2024-09-06,CRM,HOLD,0.53289,KNN,Tech,0,0.5,0.0
2024-09-09,CRM,HOLD,0.53289,KNN,Tech,3,0.5,0.0
2024-09-10,CRM,HOLD,0.53289,KNN,Tech,4,0.5,0.0
2024-09-11,CRM,HOLD,0.53289,KNN,Tech,8,0.5,0.0
2024-09-12,CRM,HOLD,0.629171,KNN,Tech,10,0.7,1.2997
2024-09-13,CRM,HOLD,0.53289,KNN,Tech,4,0.5,0.0
2024-09-16,CRM,HOLD,0.53289,KNN,Tech,3,0.5,0.0
2024-09-17,CRM,HOLD,0.53289,KNN,Tech,5,0.5,0.0
2024-09-18,CRM,HOLD,0.53289,KNN,Tech,6,0.5,0.0
2024-09-19,CRM,HOLD,0.53289,KNN,Tech,8,0.5,0.0
2024-09-20,CRM,HOLD,0.588026,KNN,Tech,31,0.612903,0.7608
2024-09-23,CRM,HOLD,0.562379,KNN,Tech,25,0.56,0.8794
2024-09-24,CRM,HOLD,0.53289,KNN,Tech,18,0.5,0.2243
2024-09-25,CRM,HOLD,0.558333,KNN,Tech,29,0.551724,0.5405
2024-09-26,CRM,HOLD,0.556699,KNN,Tech,31,0.548387,0.0901
2024-09-27,CRM,HOLD,0.589219,KNN,Tech,26,0.615385,1.7381
2024-09-30,CRM,BUY,0.688532,KNN,Tech,18,0.833333,1.3087
2024-10-01,CRM,HOLD,0.587165,KNN,Tech,18,0.611111,0.7219
2024-10-02,CRM,HOLD,0.539559,KNN,Tech,37,0.513514,0.4846
2024-10-03,CRM,HOLD,0.543166,KNN,Tech,48,0.520833,-0.0858
2024-10-04,CRM,HOLD,0.513089,KNN,Tech,50,0.46,-0.9217
2024-10-07,CRM,HOLD,0.495992,KNN,Tech,47,0.425532,-0.0178
2024-10-08,CRM,HOLD,0.622532,KNN,Tech,35,0.685714,0.6278
